,Date,Year,Temperature,PrecipIntensity,PrecipProbability,Pressure,Sunlight,DewPoint,Country,State
1974,2/22/16,2016,54.88625,0,0,1021.85792,1,43.0458333,San Joaquin,CA
1975,2/23/16,2016,56.0525,0,0,1017.785,1.04166667,40.7279167,San Joaquin,CA
1976,2/24/16,2016,56.8558333,0,0,1019.895,1.04166667,46.8870833,San Joaquin,CA
1977,2/25/16,2016,59.2541667,0,0,1019.57917,1.04166667,49.3058333,San Joaquin,CA
1978,2/26/16,2016,59.70625,0,0,1019.41458,1.04166667,50.9454167,San Joaquin,CA
1979,2/27/16,2016,58.97625,0,0,1021.05875,1.04166667,50.35875,San Joaquin,CA
1980,2/28/16,2016,57.0125,0,0,1021.45292,1.08333333,48.7795833,San Joaquin,CA
1981,2/29/16,2016,59.6629167,1.67E-05,0.00208333,1021.00333,1.08333333,48.9883333,San Joaquin,CA
1982,03-01-2016,#VALUE!,61.6679167,0,0,1019.68875,1.20833333,48.4883333,San Joaquin,CA
1983,03-02-2016,#VALUE!,60.4554167,0,0,1018.2775,1.20833333,52.3429167,San Joaquin,CA
1984,03-03-2016,#VALUE!,60.7433333,1.25E-05,0.00541667,1018.46917,1.08333333,54.0129167,San Joaquin,CA
1985,03-04-2016,#VALUE!,61.8416667,0.0111125,0.26708333,1015.0075,1,58.31625,San Joaquin,CA
1986,03-05-2016,#VALUE!,60.4704167,0.02035833,0.62916667,1009.66375,0.83333333,57.8945833,San Joaquin,CA
1987,03-06-2016,#VALUE!,55.3083333,0.0152125,0.34041667,1012.47167,1.125,47.5804167,San Joaquin,CA
1988,03-07-2016,#VALUE!,49.755,0.02736667,0.48791667,1009.54458,0.91666667,45.8895833,San Joaquin,CA
1989,03-08-2016,#VALUE!,52.4066667,0,0,1018.07542,1.16666667,42.83875,San Joaquin,CA
1990,03-09-2016,#VALUE!,57.34625,0.00020833,0.01458333,1018.64542,1.04166667,50.12125,San Joaquin,CA
1991,03-10-2016,#VALUE!,58.8883333,0.00044583,0.03916667,1015.86083,1.29166667,53.8379167,San Joaquin,CA
1992,03-11-2016,#VALUE!,54.21,0.0107125,0.38125,1009.81833,1,49.4420833,San Joaquin,CA
1993,03-12-2016,#VALUE!,54.70125,0.00195,0.12708333,1019.78,1,47.8154167,San Joaquin,CA
1994,3/13/16,2016,54.4804348,0.02433043,0.68826087,1017.77043,1,51.69,San Joaquin,CA
1995,3/14/16,2016,56.5629167,0.00299167,0.12791667,1021.61458,1.41666667,47.7620833,San Joaquin,CA
1996,3/15/16,2016,55.1420833,0,0,1022.65042,1.45833333,44.02,San Joaquin,CA
1997,3/16/16,2016,58.7883333,0,0,1018.22,1.5,45.9158333,San Joaquin,CA
1998,3/17/16,2016,61.62625,0,0,1013.755,1.5,51.0691667,San Joaquin,CA
1999,3/18/16,2016,61.6829167,0,0,1013.94,1.60869565,51.95125,San Joaquin,CA
2000,3/19/16,2016,60.5,0,0,1015.7025,1.54166667,51.6166667,San Joaquin,CA
2001,3/20/16,2016,60.3720833,0.00055833,0.04625,1017.09708,1.375,53.1395833,San Joaquin,CA
2002,3/21/16,2016,57.6504167,0.0015875,0.11583333,1018.31417,1.29166667,49.2045833,San Joaquin,CA
2003,3/22/16,2016,54.8508333,2.50E-05,0.00125,1022.16208,1.5,43.86375,San Joaquin,CA
2004,3/23/16,2016,56.9575,0,0,1024.63208,1.66666667,43.4783333,San Joaquin,CA
2005,3/24/16,2016,59.5929167,0,0,1022.49,1.70833333,47.6341667,San Joaquin,CA
2006,3/25/16,2016,61.2783333,0,0,1016.21458,1.79166667,49.35625,San Joaquin,CA
2007,3/26/16,2016,63.4845833,0,0,1013.89125,1.79166667,44.42125,San Joaquin,CA
2008,3/27/16,2016,60.6058333,0,0,1016.1025,1.79166667,49.1316667,San Joaquin,CA
2009,3/28/16,2016,54.5116667,0,0,1012.17458,1.58333333,37.5695833,San Joaquin,CA
2010,3/29/16,2016,55.5691667,0,0,1011.08,1.79166667,35.1816667,San Joaquin,CA
2011,3/30/16,2016,57.1691667,0,0,1014.29625,1.79166667,41.3654167,San Joaquin,CA
2012,3/31/16,2016,59.2116667,0,0,1018.13,1.83333333,47.7054167,San Joaquin,CA
2013,04-01-2016,#VALUE!,60.3625,0,0,1019.98833,1.875,47.95,San Joaquin,CA
2014,04-02-2016,#VALUE!,62.4554167,0,0,1020.20042,1.95833333,51.0075,San Joaquin,CA
2015,04-03-2016,#VALUE!,62.7295833,0,0,1018.22417,1.95833333,50.095,San Joaquin,CA
2016,04-04-2016,#VALUE!,64.3166667,0,0,1020.77625,2,50.0420833,San Joaquin,CA
2017,04-05-2016,#VALUE!,67.84875,0,0,1020.97625,2,42.9254167,San Joaquin,CA
2018,04-06-2016,#VALUE!,70.58875,0,0,1018.12833,1.95833333,50.2775,San Joaquin,CA
2019,04-07-2016,#VALUE!,66.9579167,0,0,1012.44833,2.04166667,51.6625,San Joaquin,CA
2020,04-08-2016,#VALUE!,62.96375,0.0030625,0.10166667,1011.135,2,55.1616667,San Joaquin,CA
2021,04-09-2016,#VALUE!,58.88375,0.04116667,0.8825,1012.15875,1.25,56.9941667,San Joaquin,CA
2022,04-10-2016,#VALUE!,57.9866667,0.01397083,0.40083333,1012.33583,1.33333333,53.6291667,San Joaquin,CA
2023,04-11-2016,#VALUE!,61.48625,0,0,1017.86417,1.58333333,53.0233333,San Joaquin,CA
2024,04-12-2016,#VALUE!,59.5658333,0,0,1021.2,1.54166667,51.40875,San Joaquin,CA
2025,4/13/16,2016,59.8929167,0,0,1020.43458,2.16666667,45.8654167,San Joaquin,CA
2026,4/14/16,2016,58.1870833,0.0019625,0.10833333,1018.78458,2.08333333,44.6829167,San Joaquin,CA
2027,4/15/16,2016,60.005,0,0,1018.3325,2.20833333,39.4945833,San Joaquin,CA
2028,4/16/16,2016,65.4279167,0,0,1018.01042,2.20833333,42.8116667,San Joaquin,CA
2029,4/17/16,2016,69.3679167,0,0,1016.23917,2.25,49.9358333,San Joaquin,CA
2030,4/18/16,2016,72.7445833,0,0,1016.21783,2.33333333,51.0529167,San Joaquin,CA
2031,4/19/16,2016,71.4883333,0,0,1013.4175,2.33333333,45.0620833,San Joaquin,CA
2032,4/20/16,2016,68.1483333,0,0,1012.55708,2.33333333,41.4554167,San Joaquin,CA
2033,4/21/16,2016,64.9675,0,0,1011.6975,2.125,54.71625,San Joaquin,CA
2034,4/22/16,2016,59.5895833,0.00940833,0.24541667,1012.54125,1.375,50.4283333,San Joaquin,CA
2035,4/23/16,2016,59.1375,0,0,1020.6425,2.29166667,47.31375,San Joaquin,CA
2036,4/24/16,2016,61.2975,0,0,1015.4925,2.20833333,48.6175,San Joaquin,CA
2037,4/25/16,2016,58.9870833,0,0,1014.44,2.375,37.4754167,San Joaquin,CA
2038,4/26/16,2016,60.94375,0,0,1016.05435,2.52173913,41.9520833,San Joaquin,CA
2039,4/27/16,2016,58.595,0.0019,0.08875,1012.54,1.5,47.055,San Joaquin,CA
2040,4/28/16,2016,64.2858333,0,0,1010.61958,2.5,46.5491667,San Joaquin,CA
2041,4/29/16,2016,63.9120833,0,0,1013.43375,2.5,48.4275,San Joaquin,CA
2042,4/30/16,2016,68.6045833,2.50E-05,0.00291667,1009.75167,2.5,42.3341667,San Joaquin,CA
2043,05-01-2016,#VALUE!,70.305,0,0,1009.81458,2.5,45.7258333,San Joaquin,CA
2044,05-02-2016,#VALUE!,69.3104167,0,0,1014.69708,2.5,50.2775,San Joaquin,CA
2045,05-03-2016,#VALUE!,68.7445833,0,0,1013.3675,2.54166667,53.1854167,San Joaquin,CA
2046,05-04-2016,#VALUE!,67.7445833,0,0,1009.86708,2.54166667,51.6108333,San Joaquin,CA
2047,05-05-2016,#VALUE!,61.19125,0.00011667,0.0225,1010.67,1.45833333,51.6958333,San Joaquin,CA
2048,05-06-2016,#VALUE!,58.4483333,0.01073333,0.31083333,1010.71125,1.375,54.0445833,San Joaquin,CA
2049,05-07-2016,#VALUE!,59.6370833,0.00064583,0.07583333,1013.24917,1.5,54.5345833,San Joaquin,CA
2050,05-08-2016,#VALUE!,62.9116667,0,0,1013.7,1.54166667,54.92375,San Joaquin,CA
2051,05-09-2016,#VALUE!,64.8095833,0,0,1013.22375,2.41666667,54.4016667,San Joaquin,CA
2052,05-10-2016,#VALUE!,68.8258333,0,0,1012.9575,2.58333333,55.04375,San Joaquin,CA
2053,05-11-2016,#VALUE!,71.3670833,0,0,1014.12083,2.625,53.1458333,San Joaquin,CA
2054,05-12-2016,#VALUE!,70.6820833,0,0,1014.33833,2.625,54.1925,San Joaquin,CA
2055,5/13/16,2016,64.9683333,0,0,1013.77083,2.70833333,51.9808333,San Joaquin,CA
2056,5/14/16,2016,64.2258333,0,0,1015.51708,2.625,50.9758333,San Joaquin,CA
2057,5/15/16,2016,67.38875,0,0,1013.12783,2.7826087,53.0154167,San Joaquin,CA
2058,5/16/16,2016,71.1245833,0,0,1012.0325,2.70833333,50.9004167,San Joaquin,CA
2059,5/17/16,2016,77.3241667,0,0,1010.9725,2.70833333,49.39125,San Joaquin,CA
2060,5/18/16,2016,80.2691667,0,0,1011.62435,2.75,50.5270833,San Joaquin,CA
2061,5/19/16,2016,68.2979167,0,0,1008.56708,2.75,46.9304167,San Joaquin,CA
2062,5/20/16,2016,59.4720833,0,0,1008.84042,2.125,42.5875,San Joaquin,CA
2063,5/21/16,2016,58.00875,0.00070417,0.05083333,1015.56042,1.5,46.4754167,San Joaquin,CA
2064,5/22/16,2016,60.3079167,0,0,1017.52042,2.125,47.3729167,San Joaquin,CA
2065,5/23/16,2016,62.6620833,0,0,1012.91958,2.75,48.1266667,San Joaquin,CA
2066,5/24/16,2016,63.2333333,0,0,1013.33458,2.25,50.27125,San Joaquin,CA
2067,5/25/16,2016,64.6354167,0,0,1017.11792,2.54166667,51.1025,San Joaquin,CA
2068,5/26/16,2016,68.1241667,0,0,1016.12458,2.79166667,51.4454167,San Joaquin,CA
2069,5/27/16,2016,71.99875,0,0,1011.56042,2.83333333,50.7516667,San Joaquin,CA
2070,5/28/16,2016,76.8966667,0,0,1008.99167,2.83333333,46.8341667,San Joaquin,CA
2071,5/29/16,2016,76.1225,0,0,1011.77125,2.79166667,50.2591667,San Joaquin,CA
2072,5/30/16,2016,77.30125,0,0,1012.34167,2.875,53.0445833,San Joaquin,CA
2073,5/31/16,2016,81.96125,0,0,1009.01417,2.875,52.74625,San Joaquin,CA
2074,06-01-2016,#VALUE!,81.8595833,0,0,1009.11217,2.875,51.3879167,San Joaquin,CA
2075,06-02-2016,#VALUE!,78.5983333,0,0,1012.85333,2.875,55.3133333,San Joaquin,CA
2076,06-03-2016,#VALUE!,84.0416667,0,0,1012.8395,2.875,50.5925,San Joaquin,CA
2077,06-04-2016,#VALUE!,82.43625,0,0,1010.55792,2.875,52.4983333,San Joaquin,CA
2078,06-05-2016,#VALUE!,79.61125,0,0,1009.01583,2.875,50.0466667,San Joaquin,CA
2079,06-06-2016,#VALUE!,76.9670833,0,0,1006.7525,2.875,55.8908333,San Joaquin,CA
2080,06-07-2016,#VALUE!,72.7816667,0,0,1009.94167,2.875,58.1266667,San Joaquin,CA
2081,06-08-2016,#VALUE!,69.7275,0,0,1011.46167,2.875,53.4995833,San Joaquin,CA
2082,06-09-2016,#VALUE!,69.4308333,0,0,1011.71792,2.875,52.85875,San Joaquin,CA
2083,06-10-2016,#VALUE!,70.3729167,0,0,1012.74417,2.875,46.4095833,San Joaquin,CA
2084,06-11-2016,#VALUE!,72.9508333,0,0,1011.54,2.875,46.4770833,San Joaquin,CA
2085,06-12-2016,#VALUE!,75.8779167,0,0,1013.40708,2.91666667,49.0058333,San Joaquin,CA
2086,6/13/16,2016,69.6829167,0,0,1015.76458,2.91666667,51.4441667,San Joaquin,CA
2087,6/14/16,2016,65.7395833,0,0,1014.32542,2.91666667,44.8279167,San Joaquin,CA
2088,6/15/16,2016,62.22375,0,0,1014.83833,2.91666667,43.59,San Joaquin,CA
2089,6/16/16,2016,65.78,0,0,1017.69208,2.91666667,48.9541667,San Joaquin,CA
2090,6/17/16,2016,69.4320833,0,0,1016.91167,2.41666667,54.05625,San Joaquin,CA
2091,6/18/16,2016,71.2766667,0,0,1019.51375,2.875,49.9441667,San Joaquin,CA
2092,6/19/16,2016,76.3420833,0,0,1016.685,2.91666667,47.4520833,San Joaquin,CA
2093,6/20/16,2016,79.2654167,0,0,1015.49957,2.95833333,42.7358333,San Joaquin,CA
2094,6/21/16,2016,81.2745833,0,0,1014.09478,2.95833333,45.7195833,San Joaquin,CA
2095,6/22/16,2016,78.9579167,0,0,1012.43478,2.95833333,44.6975,San Joaquin,CA
2096,6/23/16,2016,75.5670833,0,0,1015.25909,3.08695652,47.6383333,San Joaquin,CA
2097,6/24/16,2016,75.6204167,0,0,1015.40583,2.95833333,51.8991667,San Joaquin,CA
2098,6/25/16,2016,82.2358333,0,0,1012.11545,2.91666667,48.7004167,San Joaquin,CA
2099,6/26/16,2016,83.8995833,0,0,1012.31818,2.91666667,50.2841667,San Joaquin,CA
2100,6/27/16,2016,86.6570833,0,0,1012.8287,2.91666667,51.6466667,San Joaquin,CA
2101,6/28/16,2016,86.42875,0,0,1012.10952,2.95833333,52.4733333,San Joaquin,CA
2102,6/29/16,2016,80.3716667,0,0,1010.955,2.95833333,52.9858333,San Joaquin,CA
2103,6/30/16,2016,79.0716667,0,0,1008.84375,2.95833333,55.5704167,San Joaquin,CA
2104,02-01-2017,#VALUE!,48.50875,0,0,1015.2375,0.5,45.8925,San Joaquin,CA
2105,02-02-2017,#VALUE!,55.905,0.004375,0.22541667,1015.26042,0.45833333,49.3779167,San Joaquin,CA
2106,02-03-2017,#VALUE!,58.0216667,0.00995,0.23541667,1013.5875,0.58333333,52.52,San Joaquin,CA
2107,02-04-2017,#VALUE!,56.2504167,8.75E-05,0.015,1018.60667,0.66666667,50.2791667,San Joaquin,CA
2108,02-05-2017,#VALUE!,53.7916667,0.00095,0.07166667,1012.56208,0.79166667,49.3808333,San Joaquin,CA
2109,02-06-2017,#VALUE!,56.1716667,0.0162375,0.47958333,1010.85792,0.625,53.2708333,San Joaquin,CA
2110,02-07-2017,#VALUE!,58.39,0.0205,0.44916667,1012.93917,0.625,56.3408333,San Joaquin,CA
2111,02-08-2017,#VALUE!,61.3633333,0.00925,0.26583333,1017.96333,0.625,59.4095833,San Joaquin,CA
2112,02-09-2017,#VALUE!,60.155,0.013825,0.33416667,1014.0575,0.66666667,57.8945833,San Joaquin,CA
2113,02-10-2017,#VALUE!,57.3020833,0.0145125,0.34125,1016.03667,0.66666667,53.2608333,San Joaquin,CA
2114,02-11-2017,#VALUE!,53.29375,5.42E-05,0.00791667,1020.84083,0.79166667,43.7133333,San Joaquin,CA
2115,02-12-2017,#VALUE!,52.3691667,0,0,1022.27958,0.83333333,40.3433333,San Joaquin,CA
2116,2/13/17,2017,52.09,0,0,1020.50583,0.83333333,45.335,San Joaquin,CA
2117,2/14/17,2017,54.8975,8.33E-06,0.00166667,1019.715,0.83333333,47.23125,San Joaquin,CA
2118,2/15/17,2017,56.9879167,0,0,1017.68833,0.79166667,51.7329167,San Joaquin,CA
2119,2/16/17,2017,59.7583333,0.00267083,0.11,1012.09042,0.75,50.7320833,San Joaquin,CA
2120,2/17/17,2017,55.05,0.00735417,0.39541667,994.6475,0.75,50.5620833,San Joaquin,CA
2121,2/18/17,2017,53.9279167,0.001525,0.09583333,1000.52333,0.70833333,47.8641667,San Joaquin,CA
2122,2/19/17,2017,50.5233333,0.00315,0.18125,1011.33875,0.70833333,44.81,San Joaquin,CA
2123,2/20/17,2017,55.1270833,0.0551125,0.7925,1014.50042,0.70833333,53.1575,San Joaquin,CA
2124,2/21/17,2017,55.14375,0.00915417,0.37958333,1021.61833,0.75,49.91625,San Joaquin,CA
2125,2/22/17,2017,48.89375,0.00020833,0.03083333,1022.70375,1,39.8695833,San Joaquin,CA
2126,2/23/17,2017,45.20375,0,0,1022.22917,0.95833333,33.7745833,San Joaquin,CA
2127,2/24/17,2017,45.895,0,0,1023.54833,1,34.8004167,San Joaquin,CA
2128,2/25/17,2017,47.8083333,0,0,1019.74208,1.04166667,37.8729167,San Joaquin,CA
2129,2/26/17,2017,47.9558333,4.17E-05,0.0025,1014.34167,1.08333333,36.6491667,San Joaquin,CA
2130,2/27/17,2017,48.6108333,0.00018333,0.01875,1013.73125,1.04166667,36.3354167,San Joaquin,CA
2131,2/28/17,2017,48.3075,0,0,1021.55957,1.08333333,36.3316667,San Joaquin,CA
2132,03-01-2017,#VALUE!,50.0470833,0,0,1028.20958,1.20833333,38.4258333,San Joaquin,CA
2133,03-02-2017,#VALUE!,52.32625,0,0,1025.95,1.20833333,40.8541667,San Joaquin,CA
2134,03-03-2017,#VALUE!,53.57625,0,0,1018.66348,1.20833333,42.68875,San Joaquin,CA
2135,03-04-2017,#VALUE!,55.1229167,0.0003,0.01375,1013.61583,1.04166667,45.14875,San Joaquin,CA
2136,03-05-2017,#VALUE!,47.3229167,0.00977917,0.35,1014.17667,1.04166667,38.9995833,San Joaquin,CA
2137,03-06-2017,#VALUE!,47.3595833,0.00032917,0.02083333,1024.7625,1,38.6220833,San Joaquin,CA
2138,03-07-2017,#VALUE!,50.1495833,0,0,1026.88792,1.125,41.7604167,San Joaquin,CA
2139,03-08-2017,#VALUE!,54.7129167,0,0,1024.64458,1.33333333,46.8466667,San Joaquin,CA
2140,03-09-2017,#VALUE!,59.7191667,0,0,1021.74125,1.375,50.84,San Joaquin,CA
2141,03-10-2017,#VALUE!,61.2429167,0,0,1020.18174,1.375,54.1691667,San Joaquin,CA
2142,03-11-2017,#VALUE!,62.365,8.33E-06,0.00083333,1019.67917,1.375,51.63375,San Joaquin,CA
2143,03-12-2017,#VALUE!,63.4430435,0,0,1020.2987,1.43478261,48.2113043,San Joaquin,CA
2144,3/13/17,2017,62.86125,0,0,1018.64652,1.41666667,49.2375,San Joaquin,CA
2145,3/14/17,2017,66.0733333,0,0,1016.94292,1.41666667,55.07125,San Joaquin,CA
2146,3/15/17,2017,63.9441667,0,0,1018.23792,1.45833333,54.13875,San Joaquin,CA
2147,3/16/17,2017,61.5129167,0,0,1020.72625,1.29166667,52.62125,San Joaquin,CA
2148,3/17/17,2017,62.35375,0,0,1017.425,1.5,49.5691667,San Joaquin,CA
2149,3/18/17,2017,61.6825,0,0,1016.56783,1.45833333,47.8641667,San Joaquin,CA
2150,3/19/17,2017,61.5183333,0,0,1016.32458,1.54166667,51.2420833,San Joaquin,CA
2151,3/20/17,2017,59.5604167,0.01066667,0.26708333,1015.09167,1.45833333,51.0433333,San Joaquin,CA
2152,3/21/17,2017,60.7029167,0.0168875,0.43041667,1013.0225,1.16666667,52.9091667,San Joaquin,CA
2153,3/22/17,2017,54.5029167,0.01955,0.39291667,1016.7525,1.20833333,47.64125,San Joaquin,CA
2154,3/23/17,2017,54.4679167,0,0,1021.7575,1.58333333,43.8425,San Joaquin,CA
2155,3/24/17,2017,53.9641667,0.00714583,0.47625,1022.10792,1.04166667,49.3895833,San Joaquin,CA
2156,3/25/17,2017,56.6633333,0.00017917,0.02541667,1020.23625,1.16666667,49.2,San Joaquin,CA
2157,3/26/17,2017,56.33875,0.0005625,0.05833333,1018.62792,1.125,46.9366667,San Joaquin,CA
2158,3/27/17,2017,56.7320833,0.0001,0.0125,1021.11625,1.625,45.2504167,San Joaquin,CA
2159,3/28/17,2017,60.56375,0,0,1021.17292,1.83333333,42.7616667,San Joaquin,CA
2160,3/29/17,2017,63.3566667,0,0,1020.09708,1.83333333,47.4766667,San Joaquin,CA
2161,3/30/17,2017,60.25125,0.00010833,0.01541667,1016.5125,1.79166667,40.8604167,San Joaquin,CA
2162,3/31/17,2017,60.1675,0,0,1013.54625,1.83333333,34.7529167,San Joaquin,CA
2163,04-01-2017,#VALUE!,62.0804167,0,0,1015.4213,1.875,43.72875,San Joaquin,CA
2164,04-02-2017,#VALUE!,64.6975,0,0,1014.38833,1.91666667,50.1925,San Joaquin,CA
2165,04-03-2017,#VALUE!,63.4916667,0,0,1013.23292,1.95833333,38.8579167,San Joaquin,CA
2166,04-04-2017,#VALUE!,63.6633333,0,0,1015.36833,1.95833333,41.6008333,San Joaquin,CA
2167,04-05-2017,#VALUE!,65.8683333,0,0,1015.695,2,43.8779167,San Joaquin,CA
2168,04-06-2017,#VALUE!,58.9070833,0.01170417,0.24583333,1011.58875,1.25,40.1125,San Joaquin,CA
2169,04-07-2017,#VALUE!,57.8008333,0.0046875,0.2175,1010.8575,1.375,48.75625,San Joaquin,CA
2170,04-08-2017,#VALUE!,51.345,0.01484583,0.33416667,1017.82792,1.45833333,44.16375,San Joaquin,CA
2171,04-09-2017,#VALUE!,52.55125,0,0,1022.00375,1.79166667,42.0779167,San Joaquin,CA
2172,04-10-2017,#VALUE!,56.29,0,0,1020.95333,2.08333333,44.3470833,San Joaquin,CA
2173,04-11-2017,#VALUE!,60.4295833,0,0,1015.43,1.33333333,49.825,San Joaquin,CA
2174,04-12-2017,#VALUE!,61.89,0.0001625,0.01833333,1013.52208,1.54166667,51.0116667,San Joaquin,CA
2175,4/13/17,2017,56.8679167,0.00435417,0.16166667,1015.69917,1.58333333,45.66125,San Joaquin,CA
2176,4/14/17,2017,53.6529167,0,0,1021.17208,2.20833333,38.1229167,San Joaquin,CA
2177,4/15/17,2017,57.1291667,0,0,1017.44417,2.20833333,40.7129167,San Joaquin,CA
2178,4/16/17,2017,55.2179167,0.01235833,0.34208333,1014.28583,1.5,48.9325,San Joaquin,CA
2179,4/17/17,2017,58.8491667,0.00194167,0.20708333,1016.34125,1.45833333,55.1058333,San Joaquin,CA
2180,4/18/17,2017,59.5191667,0.01007083,0.37708333,1018.65167,1.54166667,52.6904167,San Joaquin,CA
2181,4/19/17,2017,59.8491667,3.75E-05,0.00833333,1022.67875,2.16666667,46.6333333,San Joaquin,CA
2182,4/20/17,2017,61.5404167,0.0012,0.07791667,1024.08375,2.08333333,47.4779167,San Joaquin,CA
2183,4/21/17,2017,63.8195833,0,0,1018.80913,2.375,45.77375,San Joaquin,CA
2184,4/22/17,2017,62.4433333,0,0,1015.18417,2.16666667,45.7291667,San Joaquin,CA
2185,4/23/17,2017,60.12625,0,0,1014.5225,2.41666667,45.69,San Joaquin,CA
2186,4/24/17,2017,58.0366667,0,0,1016.64083,1.41666667,48.0779167,San Joaquin,CA
2187,4/25/17,2017,59.7504167,0,0,1017.11333,2.41666667,46.7945833,San Joaquin,CA
2188,4/26/17,2017,61.1983333,0.00010417,0.02125,1016.54417,1.375,54.21625,San Joaquin,CA
2189,4/27/17,2017,62.135,2.92E-05,0.0025,1015.22625,2,48.15125,San Joaquin,CA
2190,4/28/17,2017,63.5270833,0,0,1014.86083,2.45833333,35.2483333,San Joaquin,CA
2191,4/29/17,2017,65.8925,0,0,1017.94583,2.5,36.6566667,San Joaquin,CA
2192,4/30/17,2017,68.695,0,0,1018.4787,2.5,45.74125,San Joaquin,CA
2193,05-01-2017,#VALUE!,74.62125,0,0,1014.78167,2.5,47.2775,San Joaquin,CA
2194,05-02-2017,#VALUE!,78.595,0,0,1012.53917,2.5,52.0204167,San Joaquin,CA
2195,05-03-2017,#VALUE!,80.08,0,0,1011.91261,2.54166667,56.4741667,San Joaquin,CA
2196,05-04-2017,#VALUE!,76.9579167,0,0,1010.89583,2.54166667,58.3808333,San Joaquin,CA
2197,05-05-2017,#VALUE!,64.0075,0,0,1010.82292,2.54166667,49.1608333,San Joaquin,CA
2198,05-06-2017,#VALUE!,58.6525,0.0002625,0.0175,1007.65167,1.625,42.78625,San Joaquin,CA
2199,05-07-2017,#VALUE!,64.3375,6.67E-05,0.00875,1007.99375,2.375,46.1266667,San Joaquin,CA
2200,05-08-2017,#VALUE!,68.4091667,0,0,1011.40833,2.58333333,46.9304167,San Joaquin,CA
2201,05-09-2017,#VALUE!,72.0779167,0,0,1008.87375,2.58333333,47.73625,San Joaquin,CA
2202,05-10-2017,#VALUE!,65.0970833,0,0,1013.78625,2.58333333,49.9216667,San Joaquin,CA
2203,05-11-2017,#VALUE!,61.4933333,0,0,1019.2775,2.41666667,50.2841667,San Joaquin,CA
2204,05-12-2017,#VALUE!,59.595,0,0,1019.04125,2.54166667,42.2070833,San Joaquin,CA
2205,5/13/17,2017,58.515,0,0,1016.62708,2.66666667,38.255,San Joaquin,CA
2206,5/14/17,2017,59.5983333,1.25E-05,0.00125,1011.84125,2.625,41.59375,San Joaquin,CA
2207,5/15/17,2017,60.8920833,0,0,1010.6575,2.58333333,43.8441667,San Joaquin,CA
2208,5/16/17,2017,58.3120833,0,0,1015.53,1.79166667,46.5604167,San Joaquin,CA
2209,5/17/17,2017,63.29125,0,0,1015.31625,2.70833333,42.6925,San Joaquin,CA
2210,5/18/17,2017,68.4175,0,0,1013.1,2.75,41.675,San Joaquin,CA
2211,5/19/17,2017,73.3083333,0,0,1012.56391,2.75,45.0991667,San Joaquin,CA
2212,5/20/17,2017,76.6595833,0,0,1012.16958,2.70833333,48.23375,San Joaquin,CA
2213,5/21/17,2017,78.3033333,0,0,1011.49708,2.75,49.8441667,San Joaquin,CA
2214,5/22/17,2017,79.6120833,0,0,1012.12042,2.70833333,52.0704167,San Joaquin,CA
2215,5/23/17,2017,78.1220833,0,0,1011.18957,2.75,54.02125,San Joaquin,CA
2216,5/24/17,2017,68.8983333,0,0,1007.15875,2.66666667,51.1425,San Joaquin,CA
2217,5/25/17,2017,63.0929167,0,0,1006.79667,2.54166667,49.7870833,San Joaquin,CA
2218,5/26/17,2017,61.38875,0,0,1013.46917,1.58333333,49.8579167,San Joaquin,CA
2219,5/27/17,2017,64.705,0,0,1016.99667,2.41666667,50.6779167,San Joaquin,CA
2220,5/28/17,2017,67.9691667,0,0,1015.87208,2.79166667,53.3395833,San Joaquin,CA
2221,5/29/17,2017,66.4666667,8.33E-06,0.00125,1012.31208,2.70833333,52.52125,San Joaquin,CA
2222,5/30/17,2017,64.49625,8.33E-06,0.00166667,1011.62708,2.70833333,48.7320833,San Joaquin,CA
2223,5/31/17,2017,66.83125,0.0038,0.15583333,1012.39083,2.83333333,52.5733333,San Joaquin,CA
2224,06-01-2017,#VALUE!,69.4404167,0,0,1012.34083,2.83333333,53.7554167,San Joaquin,CA
2225,06-02-2017,#VALUE!,73.3216667,0,0,1011.93375,2.875,53.0491667,San Joaquin,CA
2226,06-03-2017,#VALUE!,73.5516667,0,0,1010.76458,2.83333333,48.88,San Joaquin,CA
2227,06-04-2017,#VALUE!,71.2533333,0,0,1011.20625,2.875,41.9929167,San Joaquin,CA
2228,06-05-2017,#VALUE!,72.255,0,0,1010.89292,2.875,46.6308333,San Joaquin,CA
2229,06-06-2017,#VALUE!,73.5366667,0,0,1010.7425,2.875,46.76375,San Joaquin,CA
2230,06-07-2017,#VALUE!,68.8254167,0,0,1010.8725,2.79166667,46.6820833,San Joaquin,CA
2231,06-08-2017,#VALUE!,64.7329167,0.00030417,0.05833333,1014.80792,1.58333333,52.45125,San Joaquin,CA
2232,06-09-2017,#VALUE!,66.0558333,0,0,1013.24125,1.70833333,54.4466667,San Joaquin,CA
2233,06-10-2017,#VALUE!,63.1145833,0,0,1012.95833,2.875,45.41375,San Joaquin,CA
2234,06-11-2017,#VALUE!,59.2354167,0.0004,0.03041667,1012.99917,2.16666667,43.9808333,San Joaquin,CA
2235,06-12-2017,#VALUE!,61.995,0,0,1017.84875,2.29166667,46.8366667,San Joaquin,CA
2236,6/13/17,2017,67.90625,0,0,1016.11417,2.875,49.5045833,San Joaquin,CA
2237,6/14/17,2017,74.0304167,0,0,1013.21583,2.91666667,48.9070833,San Joaquin,CA
2238,6/15/17,2017,75.6220833,0,0,1014.21478,2.83333333,50.87625,San Joaquin,CA
